Channel,Gain,Time (sec),Time (hr),Well,AFU,uM,Excitation,Emission
GFP,100,50948,14.152222222222223,A12,243,0.030055658627087197,485,515
GFP,100,50948,14.152222222222223,B1,260,0.032158317872603585,485,515
GFP,100,50948,14.152222222222223,B2,312,0.038589981447124305,485,515
GFP,100,50948,14.152222222222223,B3,270,0.03339517625231911,485,515
GFP,100,50948,14.152222222222223,B4,305,0.03772418058132344,485,515
GFP,100,50948,14.152222222222223,B5,306,0.03784786641929499,485,515
GFP,100,50948,14.152222222222223,B6,273,0.033766233766233764,485,515
GFP,100,50948,14.152222222222223,B7,274,0.033889919604205315,485,515
GFP,100,50948,14.152222222222223,B8,263,0.03252937538651824,485,515
GFP,100,50948,14.152222222222223,B9,264,0.0326530612244898,485,515
GFP,100,50948,14.152222222222223,B10,347,0.04291898577612863,485,515
GFP,100,50948,14.152222222222223,B11,281,0.034755720470006184,485,515
GFP,100,50948,14.152222222222223,B12,305,0.03772418058132344,485,515
GFP,100,50948,14.152222222222223,C1,469,0.05800865800865801,485,515
